text,option1,option2,option3,option4,correct_option,explanation,subject_id,question_image,explanation_image
Which posterior tooth has its lingual height of contour in the occlusal third instead of the middle third?,Maxillary first premolar,Mandibular first molar,Mandibular second premolar,Maxillary second molar,3,"In <b>posterior teeth</b>, the <b>lingual height of contour (HOC)</b> is typically located in the <b>middle third</b> of the crown.<br><br>
The <b>mandibular second premolar</b> is a key <b>exception</b> — its <b>prominent lingual cusp development</b> positions the <b>lingual height of contour</b> in the <b>occlusal third</b> of the crown instead.<br><br>
This feature is an important landmark for both <b>restorative contouring</b> and <b>orthodontic bracket placement</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Exception →</b> mandibular second premolar: lingual HOC in occlusal third (vs. middle third in others)</li>
<li><b>Developmental lobes →</b> 5 lobes (3 buccal + 2 lingual in 3-cusp type)</li>
<li><b>Occlusal morphology →</b> Y-, H-, and U-shaped groove patterns</li>
<li><b>Crown form →</b> relatively <b>symmetric</b> in 2-cusp types</li>
<li><b>Root relation →</b> apex located near the <b>mental foramen</b></li>
</ul>",5,,
Which tooth has the most prominent labial ridge?,Maxillary canine,Mandibular canine,Maxillary first premolar,Mandibular first premolar,1,"The <b>labial ridge</b> is a feature <b>unique to canines</b> and is most prominent on the <b>maxillary canine</b>. It runs vertically along the <b>center of the labial surface</b>, giving the canine its characteristic convex contour.<br><br>
<b>Comparison with other ridges:</b><br>
<ul>
<li><b>Buccal (cusp) ridge →</b> found only on <b>premolars</b>, most pronounced on the <b>maxillary first premolar</b></li>
<li><b>Cervical ridge →</b> present on <b>all primary teeth</b> and on <b>permanent molars</b> (buccal cervical third)</li>
<li><b>Marginal ridges →</b> found on <b>all teeth</b> 
  <ul>
    <li><b>Anterior teeth →</b> form the <b>lingual borders</b> of the crown</li>
    <li><b>Posterior teeth →</b> form the <b>occlusal borders</b></li>
  </ul>
</li>
<li><b>Oblique ridge →</b> present only on <b>maxillary molars</b>, running from the <b>mesiolingual (ML) cusp to the distobuccal (DB) cusp</b></li>
<li><b>Triangular ridges →</b> found on <b>all posterior cusps</b>; the <b>ML cusp of maxillary molars</b> has <b>two triangular ridges</b></li>
<li><b>Transverse ridge →</b> forms where <b>buccal and lingual triangular ridges meet</b>; common on <b>maxillary premolars</b> and <b>mandibular molars</b></li>
</ul>

<b>High-yield summary:</b><br>
<ul>
<li><b>Labial ridge →</b> only on canines (most prominent on maxillary)</li>
<li><b>Buccal ridge →</b> premolars (maxillary first most distinct)</li>
<li><b>Cervical ridge →</b> all primary teeth + permanent molars (buccal cervical third)</li>
<li><b>Oblique ridge →</b> maxillary molars (ML → DB)</li>
<li><b>Transverse ridge →</b> B + L triangular ridges unite (premolars, mandibular molars)</li>
</ul>",5,,
Which permanent teeth are least likely to be lost due to caries?,Maxillary canines,Maxillary first molars,Mandibular incisors,Mandibular premolars,3,"<b>Mandibular incisors</b> are the teeth <b>least likely to be lost due to caries</b> because of their <b>small, smooth crowns</b> and the <b>cleansing action of the tongue and saliva</b>.<br><br>
They rarely develop deep pits or fissures, making them naturally resistant to decay. When lost, it is more often due to <b>periodontal disease</b> or <b>crowding</b> rather than caries.<br><br>
In contrast, the <b>maxillary first molars</b> are among the <b>most caries-prone teeth</b> because they <b>erupt early</b> and have a <b>complex occlusal morphology</b> with deep pits and fissures that retain plaque and food debris.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Caries resistance →</b> mandibular incisors (smooth surfaces, saliva exposure)</li>
<li><b>Most common loss →</b> due to <b>periodontal issues</b> or <b>crowding</b></li>
<li><b>Mandibular central incisor →</b> <b>smallest tooth</b> in the mouth</li>
<li><b>Symmetry →</b> <b>most symmetrical tooth</b> (mandibular central incisor)</li>
<li><b>Incisal edge →</b> positioned <b>lingual to the long axis</b></li>
<li><b>Cingulum →</b> <b>central to slightly distal</b> and <b>indistinct</b></li>
<li><b>Maxillary first molar →</b> early erupting; <b>most caries-prone</b> due to occlusal complexity</li>
</ul>",5,,
Which nerves typically innervate the roots of the maxillary first molar?,All roots by the posterior superior alveolar nerve,Distobuccal and palatal roots by PSA; mesiobuccal root by MSA,Mesiobuccal and distobuccal roots by ASA; palatal root by nasopalatine nerve,Palatal root by greater palatine nerve; buccal roots by PSA,2,"The <b>maxillary first molar</b> commonly exhibits <b>dual innervation</b>: the <b>distobuccal</b> and <b>palatal roots</b> are supplied by the <b>posterior superior alveolar nerve</b>, while the <b>mesiobuccal root</b> is often supplied by the <b>middle superior alveolar nerve</b>.<br><br>
Because the <b>MSA</b> can be absent, a <b>PSA infiltration alone</b> may leave the MB root responsive; use <b>supplemental infiltration</b> over the MB root or an <b>MSA block</b> when present.<br><br>
<b>High-yield review:</b><br>
<ul>
<li><b>Three roots</b></li>
<li><b>Oblique ridge</b></li>
<li><b>DL cusp small</b></li>
<li><b>MB root often with MB2 canal</b></li>
</ul>",5,,
A patient fractures the lingual cusp of tooth #13 (maxillary second premolar). This most likely occurred due to contact with which cusp of which mandibular tooth during a non-working movement?,Distobuccal cusp of #19 (mandibular first molar),Mesiobuccal cusp of #19 (mandibular first molar),Lingual cusp of #20 (mandibular second premolar),Distolingual cusp of #19 (mandibular first molar),2,"In <b>normal intercuspation</b>, the <b>lingual cusps</b> of <b>maxillary premolars and molars</b> are the <b>functional cusps</b>, occluding in the <b>fossae of mandibular teeth</b>.<br><br>
During <b>excursive movements</b>—particularly <b>non-working (balancing) side excursions</b>—<b>interferences</b> occur when functional cusps of maxillary teeth contact <b>non-functional cusps</b> of mandibular teeth.<br><br>
In this case, the <b>lingual cusp of maxillary premolar #13</b> fractured against the <b>mesiobuccal cusp of mandibular first molar #19</b> during a <b>right-to-left non-working movement</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Working side →</b> functional cusp contacts</li>
<li><b>Non-working side →</b> interferences (destructive)</li>
<li><b>Functional cusps →</b> maxillary lingual, mandibular buccal</li>
<li><b>Clinical →</b> non-working interferences predispose to cusp fracture and TMJ strain</li>
</ul>",5,,
Which of the following best describes a non-working (balancing) side interference during mandibular movement?,Contact between lingual cusps of maxillary molars and fossae of mandibular molars on the working side,Contact between buccal cusps of mandibular molars and fossae of maxillary molars on the working side,Contact between non-functional cusps of maxillary and mandibular teeth on the balancing side,Contact between anterior teeth during protrusion,3,"During <b>lateral movements</b>, the <b>working side</b> is the side toward which the mandible moves, while the opposite side is the <b>non-working (balancing) side</b>.<br><br>
Ideally, <b>occlusal contacts</b> occur only on the <b>working side</b> or on the <b>anterior teeth</b>.<br><br>
When <b>non-functional cusps</b> (<b>maxillary buccal</b> and <b>mandibular lingual</b>) contact on the <b>non-working side</b>, a <b>non-working interference</b> occurs.<br><br>
These interferences are <b>destructive</b>, transmitting <b>lateral forces</b> that can result in <b>cusp fracture</b> or <b>periodontal trauma</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Functional cusps →</b> maxillary lingual, mandibular buccal</li>
<li><b>Non-functional cusps →</b> maxillary buccal, mandibular lingual</li>
<li><b>Non-working interference →</b> destructive contact on balancing side</li>
<li><b>Goal →</b> eliminate all balancing side contacts</li>
</ul>",5,,
"During a left working movement, the lingual cusp of the maxillary first molar (#14) travels along which mandibular tooth surface?",Lingual groove of #19,Distobuccal groove of #19,Buccal groove of #20,Central fossa of #19,2,"In <b>working side movements</b>, the <b>functional cusps</b> (<b>maxillary lingual</b> and <b>mandibular buccal</b>) move against their corresponding <b>guiding grooves</b> and <b>fossae</b>.<br><br>
During a <b>left working movement</b>, the <b>lingual cusp of maxillary first molar #14</b> travels along the <b>distobuccal groove</b> of the <b>mandibular first molar #19</b>.<br><br>
This precise <b>cusp–groove relationship</b> maintains <b>stable intercuspation</b> and helps <b>prevent occlusal interferences</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Working side →</b> functional cusp contacts</li>
<li><b>Maxillary lingual cusps →</b> grooves/fossae of mandibular molars (e.g., distobuccal groove)</li>
<li><b>Mandibular buccal cusps →</b> fossae of maxillary molars</li>
</ul>",5,,
"During a protrusive mandibular movement, the mandibular posterior cusps move against which surfaces of the maxillary teeth?",Posterior slopes of maxillary buccal cusps,Anterior slopes of maxillary lingual cusps,Incisal edges of maxillary incisors,Lingual fossae of maxillary canines,2,"In <b>protrusion</b>, the <b>mandible moves forward</b> under the guidance of the <b>anterior teeth</b>.<br><br>
During this movement, the <b>posterior teeth should disclude</b> as the <b>mandibular posterior cusps</b> slide against the <b>anterior slopes of the maxillary lingual cusps</b>.<br><br>
This <b>anterior guidance</b> mechanism protects the <b>posterior teeth</b> from destructive horizontal forces during protrusive movement.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Protrusion →</b> mandibular posterior cusps contact anterior slopes of maxillary lingual cusps</li>
<li><b>Retrusion →</b> mandibular cusps contact posterior slopes of opposing cusps</li>
<li><b>Clinical →</b> anterior guidance protects posterior teeth and TMJ from harmful forces</li>
</ul>",5,,
Which permanent tooth is considered the most symmetrical in crown morphology?,Maxillary central incisor,Mandibular central incisor,Mandibular lateral incisor,Maxillary lateral incisor,2,"The <b>mandibular central incisor</b> is the <b>smallest</b> and <b>most symmetrical tooth</b> in the permanent dentition.<br><br>
Its <b>mesial and distal surfaces</b> appear almost identical, and both the <b>mesioincisal</b> and <b>distoincisal angles</b> are <b>equally sharp</b>.<br><br>
<b>Option 1 (maxillary central incisor) →</b> asymmetric, with a sharper mesioincisal and rounder distoincisal angle.<br>
<b>Option 3 (mandibular lateral incisor) →</b> slightly larger and exhibits a <b>distal twist</b> of the incisal edge, reducing symmetry.<br>
<b>Option 4 (maxillary lateral incisor) →</b> shows variable morphology, sometimes <b>peg-shaped</b>, and is the <b>least symmetrical</b> of the anterior teeth.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Mandibular central incisor →</b> smallest permanent tooth</li>
<li><b>Most symmetrical tooth</b> in the dentition</li>
<li><b>First succedaneous tooth</b> to erupt</li>
</ul>",5,,
A developmental groove or fissure that may extend from the lingual surface onto the root is most often seen in which tooth?,Maxillary central incisor,Maxillary lateral incisor,Mandibular canine,Maxillary canine,2,"The <b>maxillary lateral incisor</b> may exhibit a <b>linguogingival fissure</b> (also called a <b>palato-radicular groove</b>), a developmental anomaly that begins on the <b>cingulum</b> of the <b>lingual surface</b> and extends <b>apically onto the root surface</b>.<br><br>
This groove can <b>harbor plaque and calculus</b>, making <b>scaling and root planing</b> difficult and predisposing the area to <b>localized periodontal disease</b>.<br><br>
<b>Option 1 (maxillary central incisor) →</b> typically does not exhibit this groove.<br>
<b>Options 3 and 4 (canines) →</b> have long roots but do not characteristically show this fissure.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Tooth →</b> maxillary lateral incisor</li>
<li><b>Key feature →</b> linguogingival (palato-radicular) groove extending onto root</li>
<li><b>Clinical relevance →</b> complicates periodontal therapy; plaque retention site</li>
<li><b>Other traits →</b> variable morphology; may present as <b>peg lateral</b></li>
</ul>",5,,
Which permanent tooth may present difficulties during root planing due to a linguogingival groove extending inciso-apically from the cingulum?,Maxillary central incisor,Maxillary lateral incisor,Mandibular central incisor,Mandibular canine,2,"The <b>maxillary lateral incisor</b> often exhibits a <b>linguogingival (palato-radicular) groove</b> that extends from the <b>cingulum inciso-apically toward the root</b>.<br><br>
This groove can be <b>deep and difficult to instrument</b>, making <b>root planing challenging</b> and increasing the risk of <b>endo-perio lesions</b>.<br><br>
<b>Options 1, 3, and 4</b> (<b>central incisor</b>, <b>mandibular central</b>, and <b>mandibular canine</b>) do not have this prominent groove and are <b>less problematic</b> during scaling.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Maxillary lateral incisor →</b> risk of periodontal disease progression due to linguogingival groove</li>
<li><b>Clinical significance →</b> complicates root planing and periodontal management</li>
</ul>",5,,
"In the primary mandibular first molar, which cusp is the tallest and sharpest?",MB cusp,ML cusp,DB cusp,DL cusp,2,"The **primary mandibular first molar** is unique in its crown morphology. The **mesiolingual (ML) cusp** is the tallest and sharpest cusp, serving as a key distinguishing feature. However, the **mesiobuccal (MB) cusp** is the **largest** cusp in terms of bulk and occlusal table contribution. This asymmetry is characteristic of this tooth.

👉 **High-yield review:**
- Primary mandibular first molar: MB cusp = largest; ML cusp = tallest/sharpest.
- Prominent cervical bulge (MB).
- Occlusal table shifted distally.",5,,
Which of the following best describes the root morphology of the mandibular lateral incisor?,"Root straight, round in cross-section",Root with mesial concavity only,Root with distal inclination and concavities (mesial > distal),Root with buccal-lingual grooves only,3,"The **mandibular lateral incisor** is slightly larger than the mandibular central incisor, but both share similar root morphology. The root typically shows a **distal inclination** and has developmental depressions (concavities) on both mesial and distal surfaces, with the **mesial concavity deeper**. This morphology helps stabilize the tooth in the arch but can complicate endodontic treatment and scaling procedures.

👉 **High-yield review:**
- Mandibular central/lateral incisors: longest roots among incisors.
- Cross-section: 'hourglass' shaped root due to concavities.
- Distal inclination common in mandibular laterals.",5,,
How does a steep condylar guidance (steep incline of condyles) affect cusp morphology?,Cusps become shorter and flatter,Cusps become taller and sharper,No effect on cusp morphology,Cusps are eliminated in favor of flat occlusion,2,"The <b>condylar guidance</b> is the <b>angle formed by the path of the condyle</b> during <b>protrusive</b> and <b>lateral mandibular movements</b>.<br><br>
A <b>steep condylar guidance</b> allows for <b>taller, sharper cusps</b> and <b>deeper fossae</b> because there is <b>greater vertical clearance</b> during excursions.<br><br>
In contrast, a <b>shallow condylar guidance</b> restricts cusp height, requiring cusps to be <b>shorter and flatter</b> to prevent <b>occlusal interferences</b>.<br><br>
Other <b>determinants of cusp height and occlusal morphology</b> include:<br>
<ul>
<li><b>Anterior guidance →</b> steeper guidance permits taller cusps; shallow guidance requires flatter cusps</li>
<li><b>Plane of occlusion →</b> flatter plane allows taller cusps; steeper plane necessitates shorter cusps</li>
<li><b>Curve of Spee →</b> more acute curve reduces cusp height; flatter curve allows taller cusps</li>
<li><b>Mandibular lateral translation (Bennett movement) →</b> greater immediate lateral shift requires shorter cusps; minimal shift allows taller cusps</li>
</ul>

<b>High-yield review:</b><br>
<ul>
<li><b>Steep condylar guidance →</b> taller cusps, deeper fossae</li>
<li><b>Shallow condylar guidance →</b> shorter cusps, shallower fossae</li>
<li><b>Determinants →</b> condylar guidance, anterior guidance, occlusal plane, curve of Spee, Bennett movement</li>
</ul>",5,,
