text,option1,option2,option3,option4,correct_option,explanation,subject_id,question_image,explanation_image
"A patient presents with 6 mm probing depths, vertical bone loss ≥ 3 mm, and has lost 2 teeth due to periodontitis. % bone loss / age = 0.8. The patient smokes 5 cigarettes/day and has HbA1c = 6.5%. What is the most accurate diagnosis?",Stage II Grade B,Stage III Grade B,Stage III Grade C,Stage IV Grade C,2,"<b>Explanation:</b><br><br>This case meets the criteria for <b>Stage III Grade B periodontitis</b>.<br><br><b>Stage III:</b><br>- Probing depths ≥ 6 mm<br>- Vertical bone loss ≥ 3 mm<br>- ≤ 4 teeth lost due to periodontitis<br><br><b>Grade B:</b><br>- Moderate progression (0.25–1.0 bone loss/age)<br>- Smoking < 10 cigarettes/day<br>- HbA1c < 7%<br><br>Therefore, <b>Stage III Grade B</b> best describes this patient’s current condition.",16,,
Which of the following best describes the mechanism of action of low-dose doxycycline (Periostat) therapy in the management of periodontitis?,Directly eliminates subgingival bacteria through bactericidal activity,"Inhibits collagenase (MMP) activity, reducing connective-tissue breakdown",Promotes bone regeneration by stimulating fibroblast proliferation,Neutralizes bacterial endotoxins within the gingival sulcus,2,"Low-dose doxycycline (20 mg twice daily, marketed as <b>Periostat</b>) is an example of <b>host-modulating therapy</b>. 
Unlike conventional antimicrobial doses, it does <b>not act as an antibiotic</b>. Instead, it targets the <b>host’s destructive inflammatory response</b>, specifically by inhibiting <b>matrix metalloproteinases (MMPs)</b>—notably <b>collagenase (MMP-8 and MMP-9)</b>—which are responsible for collagen degradation in periodontal connective tissue.<br><br>
<b>Mechanism and key points:</b><br>
• <b>Sub-antimicrobial dose:</b> Too low to suppress bacterial growth, thus minimizing resistance risk.<br>
• <b>MMP inhibition:</b> Reduces breakdown of collagen fibers and slows attachment loss.<br>
• <b>Anti-inflammatory modulation:</b> Decreases pro-inflammatory cytokines such as IL-1β and TNF-α.<br>
• <b>Adjunctive role:</b> Used alongside mechanical debridement (scaling + root planing).<br><br>
<b>Local adjunctive therapies:</b><br>
• <b>PerioChip:</b> Chlorhexidine 2.5 mg inserted into pockets ≥5 mm, releasing antiseptic for ~7 days.<br>
• <b>Arestin:</b> Minocycline 1 mg microspheres.<br>
• <b>Atridox:</b> Doxycycline 10% gel.<br><br>
<b>Summary:</b> Sub-antimicrobial doxycycline targets host enzymes (MMPs) and reduces connective tissue destruction rather than bacterial growth.",16,,
Which of the following correctly describes the key features of Aggressive Periodontitis?,Associated with T. denticola and presents with 'punched-out' gingival craters,"Rapid bone loss around molars and incisors, strong familial aggregation",Presents with fever and fetid breath in immunocompromised patients,Caused by Fusobacterium nucleatum and progresses slowly over time,2,"Aggressive periodontitis is a distinct clinical entity characterized by <b>rapid attachment and bone loss</b> in <b>otherwise systemically healthy individuals</b>, typically with a <b>familial pattern</b>. 
It is most often <b>localized to first molars and incisors</b> and associated with <b>Aggregatibacter actinomycetemcomitans</b>.<br><br>
<b>Distinctions among major forms:</b><br>
• <b>ANUG:</b> Caused by <i>T. denticola</i>. Pain, fetid odor, punched-out papillae, crater lesions.<br>
• <b>ANUP:</b> Same bacteria but with bone and attachment loss, common in immunocompromised.<br>
• <b>Aggressive periodontitis:</b> Rapid bone loss, minimal plaque, familial tendency.<br>
• <b>Chronic periodontitis:</b> Slow progression, red complex bacteria (<i>P. gingivalis, T. forsythia, T. denticola</i>), associated with systemic factors.<br><br>
<b>Treatment overview:</b><br>
• ANUG/ANUP → Chlorhexidine + Metronidazole + debridement.<br>
• Aggressive → Scaling + antibiotics (Tetracycline, Amox + Metronidazole).<br>
• Chronic → Scaling and root planing ± Doxycycline.",16,,
Which of the following best differentiates Acute Necrotizing Ulcerative Periodontitis (ANUP) from Acute Necrotizing Ulcerative Gingivitis (ANUG)?,"ANUP occurs only in smokers, while ANUG is limited to non-smokers","ANUP involves alveolar bone destruction and attachment loss, while ANUG is limited to gingiva","ANUP is caused by A. actinomycetemcomitans, while ANUG is caused by P. gingivalis","ANUP presents without pain, whereas ANUG is highly painful",2,"Both <b>ANUG</b> and <b>ANUP</b> are necrotizing periodontal diseases caused primarily by <b>spirochetes</b> such as <i>Treponema denticola</i> and <i>Fusobacterium</i> species. 
They present with <b>pain, fetid breath, punched-out papillae, and fever</b>.<br><br>
<b>Difference:</b><br>
• <b>ANUG:</b> Confined to gingiva; no bone or attachment loss.<br>
• <b>ANUP:</b> Extends into the periodontium with attachment and bone destruction.<br><br>
<b>Predisposing factors:</b> Immunocompromised state, stress, smoking, poor hygiene, malnutrition.<br><br>
<b>Treatment:</b><br>
• Debridement and scaling.<br>
• Chlorhexidine rinse.<br>
• Metronidazole (antianaerobic and antispirillar).<br>
• Supportive care in severe cases.",16,,
"Which of the following bacterial species belongs to the red complex, a group strongly associated with severe periodontitis?",Actinomyces viscosus,Streptococcus sanguinis,Porphyromonas gingivalis,Capnocytophaga ochracea,3,"The <b>Socransky microbial complexes</b> classify bacteria by their role in plaque maturation and disease progression.<br><br>
🟡 <b>Yellow complex:</b> <i>Streptococcus sanguinis, S. oralis, S. mitis</i> — early colonizers, health-associated.<br>
🟢 <b>Green complex:</b> <i>Eikenella corrodens, Capnocytophaga species</i> — transitional bacteria.<br>
🟠 <b>Orange complex:</b> <i>Prevotella intermedia, Fusobacterium nucleatum, Campylobacter rectus</i> — intermediate pathogens bridging to disease.<br>
🔴 <b>Red complex:</b> <i>Porphyromonas gingivalis, Tannerella forsythia, Treponema denticola</i> — late colonizers, strongly associated with deep periodontal pockets, bleeding on probing, and connective tissue destruction.<br><br>
<b>Key insight:</b> The red complex bacteria are proteolytic, anaerobic, and highly virulent — producing collagenases and toxins that promote attachment loss and bone resorption.",16,,
Which of the following is a contraindication for performing a gingivectomy?,Shallow suprabony pockets with adequate keratinized gingiva,Lack of keratinized attached gingiva,Elimination of gingival enlargement,Crown lengthening for restorative purposes,2,"A <b>gingivectomy</b> is a surgical procedure performed to remove and reshape loose, diseased gingival tissue to eliminate suprabony pockets or excessive gingival overgrowth. It is indicated when pockets are entirely above the alveolar crest and adequate keratinized tissue is present.<br><br>
<b>Indications:</b><br>
- Elimination of suprabony pockets and pseudo pockets<br>
- Gingival enlargement due to drugs (phenytoin, nifedipine, cyclosporine) or inflammation<br>
- Crown lengthening for restorative access (when sufficient keratinized tissue remains)<br><br>
<b>Contraindications:</b><br>
- <b>Lack of adequate keratinized gingiva</b> — removal may leave alveolar mucosa exposed, leading to discomfort and poor healing.<br>
- <b>Infrabony pockets</b> — since bone recontouring would be required.<br>
- Areas with esthetic concern (e.g., anterior maxilla).<br><br>
<b>High-yield recap:</b><br>
- Gingivectomy treats <b>suprabony</b> defects only.<br>
- Infrabony pockets → require flap surgery.<br>
- Never perform when keratinized tissue is insufficient — can result in mucogingival defects and poor patient comfort.",16,,
"Which of the following best describes the difference between osteoplasty, ostectomy, and osteotomy?",Osteoplasty involves removing supporting bone around teeth,Ostectomy involves reshaping non-supporting bone,Osteotomy involves sectioning bone to reposition or align it,Osteoplasty involves reshaping non-supporting bone without removing attachment-supporting bone,4,"In periodontal and osseous surgery, it is essential to distinguish between these terms to properly describe bone manipulation techniques.<br><br>
<b>Osteoplasty:</b> Reshaping of <b>non-supporting bone</b> (bone not directly involved in tooth attachment). This procedure improves physiologic contour without altering bone height around the teeth. Often used to correct thick ledges or exostoses.<br><br>
<b>Ostectomy:</b> Removal of <b>supporting bone</b> — bone that is part of the tooth’s attachment apparatus. It is done to eliminate bony ledges or intrabony defects and restore physiologic bone contour.<br><br>
<b>Osteotomy:</b> A broader surgical term referring to <b>sectioning or cutting bone</b> to change its alignment or position — often used in orthognathic surgery or implant placement contexts.<br><br>
<b>High-yield recap:</b><br>
- <b>Osteoplasty</b> → reshaping non-supporting bone (cosmetic/contour correction).<br>
- <b>Ostectomy</b> → removal of supporting bone (changes attachment level).<br>
- <b>Osteotomy</b> → cutting bone for realignment or repositioning (e.g., orthognathic or implant procedures).",16,,
Which of the following correctly matches the graft type with its biological property?,Autograft — osteoconductive only,Allograft — osteogenic only,Xenograft — osteoinductive and osteoconductive,"Autograft — osteogenic, osteoinductive, and osteoconductive",4,"Bone grafts are classified according to their biological origin and their mechanism of promoting bone regeneration. Understanding the difference between osteogenesis, osteoinduction, and osteoconduction is essential for predicting graft performance and healing outcomes.<br><br>
<b>Osteogenesis:</b> Formation of new bone by living osteoblasts within the graft. Requires viable bone cells, found only in autografts.<br>
<b>Osteoinduction:</b> Process of stimulating progenitor cells in the host to differentiate into osteoblasts, usually via bone morphogenetic proteins (BMPs). Seen in autografts and demineralized allografts.<br>
<b>Osteoconduction:</b> Process of providing a scaffold for new bone to grow on. Found in all graft types to varying degrees.<br><br>
<div style=""border:1px solid #ddd;border-radius:10px;overflow:hidden;margin:8px 0;"">
<div style=""background:#0f172a;color:#fff;padding:10px 12px;font-weight:600;"">Bone Graft Properties by Type</div>
<table role=""grid"" style=""width:100%;border-collapse:collapse;font-size:14px;color:#000;"">
<thead>
<tr style=""background:#111827;color:#fff;"">
<th style=""padding:8px;border:1px solid #ddd;"">Graft Type</th>
<th style=""padding:8px;border:1px solid #ddd;"">Source</th>
<th style=""padding:8px;border:1px solid #ddd;"">Osteogenic</th>
<th style=""padding:8px;border:1px solid #ddd;"">Osteoinductive</th>
<th style=""padding:8px;border:1px solid #ddd;"">Osteoconductive</th>
<th style=""padding:8px;border:1px solid #ddd;"">Examples</th>
</tr>
</thead>
<tbody>
<tr style=""background:#ffffff;color:#000;"">
<td style=""padding:8px;border:1px solid #ddd;"">Autograft</td>
<td style=""padding:8px;border:1px solid #ddd;"">Same individual</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅</td>
<td style=""padding:8px;border:1px solid #ddd;"">Iliac crest, mandibular symphysis</td>
</tr>
<tr style=""background:#f9fafb;color:#000;"">
<td style=""padding:8px;border:1px solid #ddd;"">Allograft</td>
<td style=""padding:8px;border:1px solid #ddd;"">Same species (cadaver)</td>
<td style=""padding:8px;border:1px solid #ddd;"">❌</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅ (if demineralized)</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅</td>
<td style=""padding:8px;border:1px solid #ddd;"">DFDBA, FDBA</td>
</tr>
<tr style=""background:#ffffff;color:#000;"">
<td style=""padding:8px;border:1px solid #ddd;"">Xenograft</td>
<td style=""padding:8px;border:1px solid #ddd;"">Different species (e.g., bovine)</td>
<td style=""padding:8px;border:1px solid #ddd;"">❌</td>
<td style=""padding:8px;border:1px solid #ddd;"">❌</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅</td>
<td style=""padding:8px;border:1px solid #ddd;"">Bio-Oss (bovine hydroxyapatite)</td>
</tr>
<tr style=""background:#f9fafb;color:#000;"">
<td style=""padding:8px;border:1px solid #ddd;"">Alloplast</td>
<td style=""padding:8px;border:1px solid #ddd;"">Synthetic</td>
<td style=""padding:8px;border:1px solid #ddd;"">❌</td>
<td style=""padding:8px;border:1px solid #ddd;"">❌</td>
<td style=""padding:8px;border:1px solid #ddd;"">✅</td>
<td style=""padding:8px;border:1px solid #ddd;"">Hydroxyapatite, β-TCP, bioactive glass</td>
</tr>
</tbody>
</table>
</div>
<br>
<b>High-Yield Summary:</b><br>
- Autograft = Gold standard (contains living osteoblasts → all 3 mechanisms).<br>
- Allograft = Good scaffold; demineralized forms (DFDBA) may induce bone via BMPs.<br>
- Xenograft = Long-lasting, slow resorption; mainly osteoconductive.<br>
- Alloplast = Synthetic scaffold only, completely osteoconductive.",16,,
Which of the following procedures is NOT part of Phase I (initial/cause-related) periodontal therapy?,Scaling and root planing with oral hygiene instruction,Extraction of hopeless teeth and caries control,Flap surgery with bone grafting and local antibiotic delivery,Smoking cessation counseling,3,"<b>Periodontal therapy is organized into phased care</b> so disease control precedes corrective procedures.<br><br><b>Phase I — Initial / Etiotropic / Cause-Related</b><br>• Oral hygiene instruction and patient motivation<br>• <b>Scaling and root planing (SRP)</b> to remove plaque/calculus<br>• Caries control, temporary restorations, margin refinement<br>• <b>Extraction of hopeless teeth</b><br>• <b>Smoking cessation</b> and behavior modification<br>• Temporary splinting of mobile teeth as needed<br>👉 <i>Entirely non-surgical; goal is to reduce the bacterial load and inflammation.</i><br><br><b>Phase II — Surgical / Corrective</b><br>• <b>Flap surgery</b> for access/pocket reduction<br>• Osseous recontouring and <b>bone grafting/regeneration</b><br>• <b>Adjunctive local antibiotics</b> (e.g., chlorhexidine chip, doxycycline gel, minocycline microspheres)<br>• Mucogingival procedures; implant placement when indicated<br><br><b>Phase III — Restorative/Reconstructive</b>: definitive restorations, occlusal therapy, prosthetics<br><b>Phase IV — Maintenance</b>: 3–6 month recalls, reinforce OHI, monitor PD/CAL/BOP<br><br><b>High‑yield:</b> Phase I = non‑surgical; <b>flap surgery, regeneration, and local antibiotic delivery</b> = Phase II.",16,,
Which of the following is the most accurate clinical measure of the <b>severity</b> of periodontitis?,Probing depth (PD),Gingival recession (GR),Clinical attachment level (CAL),Bleeding on probing (BOP),3,"<b>Severity of periodontitis</b> reflects the cumulative destruction of the attachment apparatus. <b>CAL</b> (distance from CEJ to pocket base) is the most reliable indicator because it uses a <i>fixed reference point</i> (CEJ) and captures total attachment loss over time.<br><br><b>How to calculate</b>: CAL = PD + GR (e.g., PD 5 mm + GR 2 mm → CAL 7 mm).<br><br><div style='border:1px solid #ddd;border-radius:10px;overflow:hidden;margin:8px 0;'><div style='background:#0f172a;color:#fff;padding:10px 12px;font-weight:600;'>Key Diagnostic Parameters</div><table role='grid' style='width:100%;border-collapse:collapse;font-size:14px;color:#000;'><thead><tr style='background:#111827;color:#fff;'><th style='padding:8px;border:1px solid #ddd;text-align:left;'>Parameter</th><th style='padding:8px;border:1px solid #ddd;text-align:left;'>Primary Use</th><th style='padding:8px;border:1px solid #ddd;text-align:left;'>Limitation</th></tr></thead><tbody><tr style='background:#ffffff;color:#000;'><td style='padding:8px;border:1px solid #ddd;'>Probing depth (PD)</td><td style='padding:8px;border:1px solid #ddd;'>Reflects current pocket depth/inflammation</td><td style='padding:8px;border:1px solid #ddd;'>Varies with gingival swelling or shrinkage</td></tr><tr style='background:#f9fafb;color:#000;'><td style='padding:8px;border:1px solid #ddd;'>Gingival recession (GR)</td><td style='padding:8px;border:1px solid #ddd;'>Indicates root exposure and past tissue loss</td><td style='padding:8px;border:1px solid #ddd;'><b>Does not indicate current disease activity</b></td></tr><tr style='background:#ffffff;color:#000;'><td style='padding:8px;border:1px solid #ddd;'><b>Clinical attachment level (CAL)</b></td><td style='padding:8px;border:1px solid #ddd;'><b>Best measure of cumulative tissue destruction</b></td><td style='padding:8px;border:1px solid #ddd;'>Requires clear CEJ identification</td></tr><tr style='background:#f9fafb;color:#000;'><td style='padding:8px;border:1px solid #ddd;'>Bleeding on probing (BOP)</td><td style='padding:8px;border:1px solid #ddd;'>Indicates inflammation/activity</td><td style='padding:8px;border:1px solid #ddd;'>Not a measure of severity</td></tr></tbody></table></div><b>High‑yield:</b> Severity = CAL; Activity = BOP; Extent = % of sites involved.",16,,
