text,option1,option2,option3,option4,correct_option,explanation,subject_id,question_image,explanation_image
Which permanent teeth are least likely to be lost due to caries?,Maxillary canines,Maxillary first molars,Mandibular incisors,Mandibular premolars,3,"Mandibular incisors are least likely to be lost to caries because their crowns are small and smooth and benefit from tongue and saliva cleansing; they rarely have deep pits or fissures. They are more often lost for periodontal reasons or crowding, whereas maxillary first molars are early erupting and occlusally complex and thus caries‑prone. High‑yield review: mandibular incisors—smallest tooth (central), most symmetrical tooth (central), incisal edge lingual to long axis; cingulum central to slightly distal and indistinct.",5,,
Which nerves typically innervate the roots of the maxillary first molar?,All roots by the posterior superior alveolar nerve,Distobuccal and palatal roots by PSA; mesiobuccal root by MSA,Mesiobuccal and distobuccal roots by ASA; palatal root by nasopalatine nerve,Palatal root by greater palatine nerve; buccal roots by PSA,2,"The maxillary first molar commonly exhibits dual innervation: the distobuccal and palatal roots are supplied by the posterior superior alveolar nerve, while the mesiobuccal root is often supplied by the middle superior alveolar nerve. Because the MSA can be absent, a PSA infiltration alone may leave the MB root responsive; use supplemental infiltration over the MB root or an MSA block when present. High‑yield review: three roots; oblique ridge; DL cusp small; MB root often with MB2 canal.",5,,
A patient fractures the lingual cusp of tooth #13 (maxillary second premolar). This most likely occurred due to contact with which cusp of which mandibular tooth during a non-working movement?,Distobuccal cusp of #19 (mandibular first molar),Mesiobuccal cusp of #19 (mandibular first molar),Lingual cusp of #20 (mandibular second premolar),Distolingual cusp of #19 (mandibular first molar),2,"In normal intercuspation, the lingual cusps of maxillary premolars and molars are functional cusps, occluding in fossae of mandibular teeth. During excursive movements, particularly non-working (balancing) side excursions, interferences occur when functional cusps of maxillary teeth contact non-functional cusps of mandibular teeth. Here, the lingual cusp of maxillary premolar #13 fractured against the mesiobuccal cusp of mandibular first molar #19 during a right-to-left non-working movement. High-yield review: Working side = functional cusp contacts. Non-working side = interferences, destructive. Functional cusps = maxillary lingual, mandibular buccal. Clinical: Non-working interferences predispose to cusp fracture and TMJ strain.",5,,
Which of the following best describes a non-working (balancing) side interference during mandibular movement?,Contact between lingual cusps of maxillary molars and fossae of mandibular molars on the working side,Contact between buccal cusps of mandibular molars and fossae of maxillary molars on the working side,Contact between non-functional cusps of maxillary and mandibular teeth on the balancing side,Contact between anterior teeth during protrusion,3,"During lateral movements, the working side is the side toward which the mandible moves, while the opposite is the non-working (balancing) side. Ideally, contacts occur only on the working side or anterior teeth. When non-functional cusps (maxillary buccal and mandibular lingual) contact on the non-working side, this is a non-working interference. Such interferences are destructive, transmitting lateral forces that can lead to cusp fracture or periodontal trauma. High-yield review: Functional cusps = maxillary lingual, mandibular buccal. Non-functional cusps = maxillary buccal, mandibular lingual. Non-working interference = destructive contact on balancing side. Goal: eliminate balancing side contacts.",5,,
"During a left working movement, the lingual cusp of the maxillary first molar (#14) travels along which mandibular tooth surface?",Lingual groove of #19,Distobuccal groove of #19,Buccal groove of #20,Central fossa of #19,2,"In working side movements, functional cusps (maxillary lingual, mandibular buccal) move against guiding grooves and fossae. During a left working movement, the lingual cusp of maxillary first molar #14 travels along the distobuccal groove of mandibular first molar #19. This cusp-groove relationship ensures stable intercuspation and prevents interferences. High-yield review: Working side = functional cusp contacts. Maxillary lingual cusps → grooves/fossae of mandibular molars (distobuccal groove). Mandibular buccal cusps → fossae of maxillary molars.",5,,
"During a protrusive mandibular movement, the mandibular posterior cusps move against which surfaces of the maxillary teeth?",Posterior slopes of maxillary buccal cusps,Anterior slopes of maxillary lingual cusps,Incisal edges of maxillary incisors,Lingual fossae of maxillary canines,2,"In protrusion, the mandible moves forward guided by anterior teeth. Posterior teeth should disclude as mandibular posterior cusps slide against the anterior slopes of maxillary lingual cusps. This anterior guidance protects posterior teeth from destructive protrusive forces. High-yield review: Protrusion = mandibular posterior cusps contact anterior slopes of maxillary lingual cusps. Retrusion = posterior slopes of cusps. Clinical: Anterior guidance protects posterior teeth and TMJ from harmful forces.",5,,
Which permanent tooth is considered the most symmetrical in crown morphology?,Maxillary central incisor,Mandibular central incisor,Mandibular lateral incisor,Maxillary lateral incisor,2,"The mandibular central incisor is the smallest and most symmetrical tooth in the permanent dentition. Its mesial and distal surfaces appear almost identical, and the mesioincisal and distoincisal angles are equally sharp. Option 1 (maxillary central) has asymmetry between mesial and distal angles. Option 3 (mandibular lateral) is slightly larger and twisted distally at the incisal edge, making it less symmetrical. Option 4 (maxillary lateral) shows variable morphology, sometimes peg-shaped, and is the least symmetrical of anterior teeth. High-yield review: Mandibular central incisor = smallest tooth, most symmetrical, first succedaneous tooth to erupt.",5,,
A developmental groove or fissure that may extend from the lingual surface onto the root is most often seen in which tooth?,Maxillary central incisor,Maxillary lateral incisor,Mandibular canine,Maxillary canine,2,"The maxillary lateral incisor may present with a linguogingival fissure (palato-radicular groove). This developmental groove begins on the cingulum of the lingual surface and extends apically onto the root surface. It complicates scaling and root planing as it harbors plaque and calculus. Option 1 (maxillary central) does not typically exhibit this groove. Options 3 and 4 (canines) have long roots but do not characteristically display this fissure. High-yield review: Maxillary lateral incisor—variable morphology, peg laterals possible, prone to linguogingival groove which complicates periodontal therapy.",5,,
Which permanent tooth may present difficulties during root planing due to a linguogingival groove extending inciso-apically from the cingulum?,Maxillary central incisor,Maxillary lateral incisor,Mandibular central incisor,Mandibular canine,2,"The maxillary lateral incisor often exhibits a linguogingival (palato-radicular) groove that extends from the cingulum inciso-apically toward the root. This groove can be deep and difficult to instrument, making root planing challenging and increasing risk for endo-perio lesions. Options 1, 3, and 4 (central incisor, mandibular central, and mandibular canine) do not have this prominent groove and are less problematic during scaling. High-yield review: Maxillary lateral incisor—risk of periodontal disease progression due to linguogingival groove; complicates root planing and periodontal management.",5,,
"In the primary mandibular first molar, which cusp is the tallest and sharpest?",MB cusp,ML cusp,DB cusp,DL cusp,2,"The **primary mandibular first molar** is unique in its crown morphology. The **mesiolingual (ML) cusp** is the tallest and sharpest cusp, serving as a key distinguishing feature. However, the **mesiobuccal (MB) cusp** is the **largest** cusp in terms of bulk and occlusal table contribution. This asymmetry is characteristic of this tooth.

👉 **High-yield review:**
- Primary mandibular first molar: MB cusp = largest; ML cusp = tallest/sharpest.
- Prominent cervical bulge (MB).
- Occlusal table shifted distally.",5,,
Which of the following best describes the root morphology of the mandibular lateral incisor?,"Root straight, round in cross-section",Root with mesial concavity only,Root with distal inclination and concavities (mesial > distal),Root with buccal-lingual grooves only,3,"The **mandibular lateral incisor** is slightly larger than the mandibular central incisor, but both share similar root morphology. The root typically shows a **distal inclination** and has developmental depressions (concavities) on both mesial and distal surfaces, with the **mesial concavity deeper**. This morphology helps stabilize the tooth in the arch but can complicate endodontic treatment and scaling procedures.

👉 **High-yield review:**
- Mandibular central/lateral incisors: longest roots among incisors.
- Cross-section: 'hourglass' shaped root due to concavities.
- Distal inclination common in mandibular laterals.",5,,
How does a steep condylar guidance (steep incline of condyles) affect cusp morphology?,Cusps become shorter and flatter,Cusps become taller and sharper,No effect on cusp morphology,Cusps are eliminated in favor of flat occlusion,2,"The condylar guidance is the angle formed by the path of the condyle during protrusive and lateral mandibular movements. A steep condylar guidance allows for taller, sharper cusps and deeper fossae, since there is more vertical clearance during excursions. In contrast, a shallow condylar guidance restricts cusp height, requiring cusps to be shorter and flatter to avoid occlusal interferences. Other determinants of cusp height and occlusal morphology include: Anterior guidance: Steeper anterior guidance permits taller cusps; shallow guidance requires flatter cusps. Plane of occlusion: A flatter plane allows taller cusps, whereas a steeper plane necessitates shorter cusps. Curve of Spee: A more acute curve reduces cusp height; a flatter curve allows taller cusps. Mandibular lateral translation (Bennett movement): Greater immediate lateral shift requires shorter cusps; minimal shift allows taller cusps. 👉 High-yield review: Steep condylar guidance → Taller cusps, deeper fossae. Shallow condylar guidance → Shorter cusps, shallower fossae. Determinants: condylar guidance, anterior guidance, occlusal plane, curve of Spee, Bennett movement.",5,,
"In a normal Class I occlusion, the mesiobuccal cusp of the maxillary first molar occludes with which groove of the mandibular first molar?",Distobuccal groove,Central groove,Mesiobuccal groove,Lingual groove,3,"In Angle’s Class I occlusion, the key landmark is that the mesiobuccal cusp of the maxillary first molar fits precisely into the mesiobuccal groove of the mandibular first molar. This relationship provides stable intercuspation and serves as the foundation for defining normal occlusion. Class II occurs when the maxillary first molar is mesially positioned relative to the mandibular molar, while Class III occurs when it is distally positioned. 👉 High-yield review: Class I: MB cusp of maxillary 1st molar → MB groove of mandibular 1st molar. Class II: Max molars positioned mesially. Class III: Max molars positioned distally.",5,,
Which feature best describes the crown morphology of the mandibular central and lateral incisors when viewed from the incisal aspect?,"Wider mesiodistally than faciolingually, prominent marginal ridges, and a distal pit","Wider faciolingually than mesiodistally, no prominent marginal ridges, no distal pit",Equal mesiodistal and faciolingual dimensions with deep lingual fossa,Prominent cingulum with lingual pit,2,"The mandibular central and lateral incisors are the most symmetrical teeth in the arch. From the incisal aspect, their crowns are wider faciolingually than mesiodistally, reflecting their narrow mesiodistal dimension. Unlike maxillary incisors, they have no prominent marginal ridges, no lingual pit, and no significant fossa, giving them a relatively smooth lingual surface. This morphology contributes to reduced plaque accumulation compared to maxillary incisors. 👉 High-yield review: Mandibular incisors: wider FL than MD, minimal lingual anatomy. Maxillary incisors: wider MD than FL, with prominent marginal ridges and lingual fossa/pit. Mandibular central incisor: smallest and most symmetrical permanent tooth.",5,,
Which tooth is the longest in the permanent dentition?,Maxillary central incisor,Maxillary canine,Mandibular canine,Maxillary first molar,2,"The **maxillary canine** is the longest tooth overall, with an average length of ~27 mm due to its exceptionally long root and crown. Its root is the longest of any permanent tooth and provides excellent anchorage, earning it the title 'cornerstone of the arch.' Canines are critical for canine guidance during lateral excursions.

👉 Maxillary vs. Mandibular Canines (high-yield differences):
- Maxillary canine: longest tooth overall; bulkier crown; cusp tip sharper; prominent labial ridge; longer root; cingulum prominent and centered.
- Mandibular canine: crown appears longer; narrower mesiodistally; cusp tip blunter; labial ridge less pronounced; root slightly shorter; cingulum smaller and often distal.

👉 General rules:
- Maxillary canine = longest tooth overall.
- Canines are the only teeth with a labial ridge (most prominent in the maxillary).
- Canines resist caries and extraction due to long roots and strong bone support.",5,,
Which permanent tooth has the longest crown?,Maxillary canine,Mandibular canine,Maxillary central incisor,Mandibular first premolar,2,"The **mandibular canine** has the longest crown of any permanent tooth. Its crown is taller incisogingivally compared to all others, though its root is slightly shorter than that of the maxillary canine. Because of this, the maxillary canine remains the longest tooth overall, while the mandibular canine is notable for its tall crown and functional role in occlusion.

👉 Maxillary vs. Mandibular Canines (high-yield differences):
- Crown length: mandibular > maxillary.
- Root length: maxillary > mandibular.
- Cingulum: maxillary is prominent/central; mandibular is smaller and distal.
- Mesial outline: mandibular is straighter with the root axis; maxillary is more convex.

👉 General rules:
- Mandibular canine = longest crown.
- Canines have the greatest combined crown + root bulk.
- Their position at the corners of the arch makes them critical for esthetics and occlusal guidance.",5,,
"A child presents with permanent central incisors, lateral incisors, and canines showing pitting defects in the incisal one-third of the crowns. Which type of enamel defect is most consistent with this finding?",Hypomaturation,Hypocalcification,Hypoplasia,Fluorosis,3,"<b>Enamel hypoplasia</b> is a quantitative defect where too little enamel matrix is laid down during amelogenesis. It produces permanent <b>pits, grooves, or missing enamel</b>. Distribution across the incisal one-third of several teeth reflects the timing of the developmental insult. Systemic illnesses (fever, malnutrition, congenital infection) cause symmetric defects; local trauma to a primary predecessor causes localized hypoplasia.<br><br>By contrast, <b>hypomaturation</b> leaves normal thickness enamel but poorly matured—opaque, chalky, mottled. <b>Hypocalcified enamel</b> is normal in thickness but poorly mineralized, soft, and chips easily. <b>Fluorosis</b> from excess fluoride produces diffuse mottled opacities, not focal pits.<br><br><b>High-yield points:</b><ul><li>Hypoplasia = pitting/grooves from reduced matrix</li><li>Hypomaturation = chalky/mottled enamel</li><li>Hypocalcified = soft, friable enamel</li><li>Fluorosis = diffuse, symmetric mottling</li></ul><b>Why the other options are incorrect:</b><ul><li><b>Hypomaturation:</b> opacity without pits</li><li><b>Hypocalcification:</b> soft enamel, not pits</li><li><b>Fluorosis:</b> diffuse mottling, not localized pitting</li></ul>",5,,
At what age is enamel formation completed for the permanent maxillary canine?,2–3 years,4–5 years,6–7 years,8–9 years,3,"Permanent maxillary canines begin calcifying around <b>4–5 months</b>. Enamel formation completes at about <b>6–7 years</b>. Eruption occurs later (~11–12 years maxillary, ~9–10 years mandibular), and root completion follows 2–3 years post-eruption.<br><br><b>High-yield points:</b><ul><li>Enamel complete: 6–7 years</li><li>Eruption: 11–12 y (max), 9–10 y (mand)</li><li>Root completion: 2–3 y post-eruption</li></ul><b>Why the other options are incorrect:</b><ul><li><b>2–3 years:</b> too early (incisors)</li><li><b>4–5 years:</b> enamel still forming</li><li><b>8–9 years:</b> crown complete earlier, eruption near</li></ul>",5,,
"Contour lines of Owen are found in which dental tissue, and what are they analogous to?",Enamel; analogous to perikymata,Dentin; analogous to Striae of Retzius,Cementum; analogous to incremental lines of Salter,Enamel; analogous to Hunter–Schreger bands,2,"The <b>contour lines of Owen</b> are found in <b>dentin</b>, representing metabolic disturbances during dentinogenesis. They are analogous to the <b>Striae of Retzius</b> in enamel, which mark rhythmic deposition and stress events. In cementum, similar features are called <b>incremental lines of Salter</b>.<br><br><b>High-yield points:</b><ul><li>Owen’s lines = dentin</li><li>Analogous to Striae of Retzius in enamel</li><li>Incremental lines of Salter = cementum</li></ul><b>Why other options are incorrect:</b><ul><li>Perikymata: enamel surface grooves</li><li>Salter: cementum, not dentin</li><li>Hunter–Schreger bands: prism orientation in enamel</li></ul>",5,,
"Which cusps are considered supporting (working, centric) cusps in normal occlusion?",Buccal cusps of maxillary posterior teeth and lingual cusps of mandibular posterior teeth,Lingual cusps of maxillary posterior teeth and buccal cusps of mandibular posterior teeth,All cusps of posterior teeth,Incisal edges of anterior teeth only,2,"<b>Supporting cusps</b> (centric/working) include the <b>lingual cusps of maxillary posterior teeth</b> and <b>buccal cusps of mandibular posterior teeth</b>. They maintain vertical dimension and contact central fossae or marginal ridges. Non-supporting cusps (maxillary buccal, mandibular lingual) shear food and protect tissues but don’t maintain occlusal stability.<br><br><b>High-yield points:</b><ul><li>Supporting cusps: maxillary lingual + mandibular buccal</li><li>Non-supporting: maxillary buccal + mandibular lingual</li><li>Function: vertical support, occlusal stability</li></ul><b>Why other options are incorrect:</b><ul><li>Option 1: reversed; those are non-supporting</li><li>Option 3: not all cusps are supporting</li><li>Option 4: anterior edges aren’t centric cusps</li></ul>",5,,
Which tooth is most likely to present with three cusps due to absence of the distolingual cusp?,Maxillary 2nd premolar,Maxillary 1st molar,Maxillary 2nd molar,Mandibular 1st molar,3,"The <b>maxillary second molar</b> is the tooth most likely to exhibit variation in cusp number.<br><br>While the standard morphology includes four cusps (mesiobuccal, distobuccal, mesiolingual, and distolingual), the <b>distolingual cusp</b> is often reduced or absent. When missing, the tooth has only three cusps, forming a classic “heart-shaped” molar morphology. This is distinct from the mandibular first molar, which typically has five cusps, and the maxillary first molar, which reliably has four cusps and sometimes a cusp of Carabelli.<br><br><b>High-yield recap:</b> Maxillary 2nd molar may lack the distolingual cusp → “heart-shaped” 3-cusp molar.",5,,
Which ligament limits retrusion of the mandible?,Temporomandibular ligament,Sphenomandibular ligament,Stylomandibular ligament,Lateral pole attachment,3,"The <b>stylomandibular ligament</b> extends from the styloid process of the temporal bone to the angle of the mandible.<br><br>It functions to limit <b>excessive retrusion</b> of the mandible. In contrast, the <b>temporomandibular ligament</b> (lateral ligament) prevents posterior displacement of the condyle into the external auditory meatus. The <b>sphenomandibular ligament</b> acts as passive support, while the lateral pole attachment relates to disc anchoring rather than retrusion limitation.<br><br><b>High-yield recap:</b> Stylomandibular ligament = limits retrusion. Temporomandibular ligament = prevents posterior dislocation.",5,,
